book_id,title,title_without_series,isbn,isbn13,openlibrary_title,openlibrary_authors,openlibrary_isbn10,openlibrary_isbn13,google_title,google_authors,google_isbn10,google_isbn13,title_similarity_openlibrary,title_similarity_google,title_similarity_between_apis,isbn13_match_openlibrary,isbn13_match_google,same_isbn13_between_apis,match_score,match_status
13190596,"The Governess Affair (Brothers Sinister, #0.5)","The Governess Affair (Brothers Sinister, #0.5)",,,The governess affair,Courtney Milan,1477589031,9781477589038,,,,,0.6452,0.0,0.0,False,False,False,-17,REJEITAR
28481806,"Thirteen (Love by Numbers, #4)","Thirteen (Love by Numbers, #4)",,,Thirteen Reasons Why 10th Anniversary Edition,Jay Asher|Jay Asher,1595147888,9781595147882,,,,,0.507,0.0,0.0,False,False,False,-17,REJEITAR
16130758,"Shadow Study (Soulfinders #1; Study, #4)","Shadow Study (Soulfinders #1; Study, #4)",,,Shadow Study,Maria V. Snyder,1460379225,9781460379226,,,,,0.5217,0.0,0.0,False,False,False,-17,REJEITAR
24657660,"Reign of Shadows (Reign of Shadows, #1)","Reign of Shadows (Reign of Shadows, #1)",,,Reign of Shadows,Sophie Jordan,0062377655,9780062377654,,,,,0.6275,0.0,0.0,False,False,False,-17,REJEITAR
12368985,"Consequences (Consequences, #1)","Consequences (Consequences, #1)",1465341889,9781465341884,Consequences,Aleatha Romig,1465341870,9781465341877,,,,,0.6154,0.0,0.0,False,False,False,-17,REJEITAR
19300203,"Night After Night (Seductive Nights, #1)","Night After Night (Seductive Nights, #1)",1310923876,9781310923876,Day after night,Anita Diamant,0743299841,9780743299848,,,,,0.4706,0.0,0.0,False,False,False,-25,REJEITAR
30370504,Si el amor es una isla (Silence Hill #1),Si el amor es una isla (Silence Hill #1),,9789877471045,Si el amor es una isla,Esther Sanz,8408124307,9788408124306,,,,,0.7458,0.0,0.0,False,False,False,-17,REJEITAR
22741361,"Bones and Roses (Cypress Bay, #1)","Bones and Roses (Cypress Bay, #1)",0991589408,9780991589401,Bones and roses,Eileen Goudge,1504035534,9781504035538,,,,,0.6818,0.0,0.0,False,False,False,-17,REJEITAR
11096647,"Flat-Out Love (Flat-Out Love, #1)","Flat-Out Love (Flat-Out Love, #1)",,,Flat-Out Love,Jessica Park,1469253046,9781469253046,,,,,0.619,0.0,0.0,False,False,False,-17,REJEITAR
30781609,"Tal vez tú (Tú, #2)","Tal vez tú (Tú, #2)",,,Tal vez tú,Alice Kellen,8408245260,9788408245261,,,,,0.8,0.0,0.0,False,False,False,5,BAIXO
21794306,"Alex (Cold Fury Hockey, #1)","Alex (Cold Fury Hockey, #1)",0553393006,9780553393002,"Merry Christmas, Alex Cross",James Patterson,1611130298,9781611130294,,,,,0.2857,0.0,0.0,False,False,False,-17,REJEITAR
5153799,"Father Mine (Black Dagger Brotherhood, #6.5)","Father Mine (Black Dagger Brotherhood, #6.5)",,,Father Mine,J. R. Ward,1440641587,9781440641589,,,,,0.4314,0.0,0.0,False,False,False,-17,REJEITAR
6698159,Cinderella Unmasked (Fairytale Fantasies #1),Cinderella Unmasked (Fairytale Fantasies #1),,,Cinderella Unmasked,Susannah Erwin,1335209301,9781488063091,,,,,0.6333,0.0,0.0,False,False,False,-25,REJEITAR
17254226,"Fear of Falling (Fearless, #1)","Fear of Falling (Fearless, #1)",,,Fear of Falling,Barbara Ehrenreich,1549103466,9781549103469,,,,,0.7317,0.0,0.0,False,False,False,-25,REJEITAR
23261834,"Filthy Beautiful Lust (Filthy Beautiful Lies, #3)","Filthy Beautiful Lust (Filthy Beautiful Lies, #3)",,9781310970009,Filthy Beautiful Lust,Kendall Ryan,0008133891,9780008133894,,,,,0.6364,0.0,0.0,False,False,False,-17,REJEITAR
8184297,Love at First Flight,Love at First Flight,,,Songs in a time of war,Ken Saro-Wiwa,9782460001,9789782460004,,,,,0.2381,0.0,0.0,False,False,False,-25,REJEITAR
16131484,"The Infinite Sea (The 5th Wave, #2)","The Infinite Sea (The 5th Wave, #2)",,,Piata fala. Bezkresne morze,Richard Yancey,8375152900,9788375152906,,,,,0.1404,0.0,0.0,False,False,False,-17,REJEITAR
17202452,"One Week Girlfriend (One Week Girlfriend, #1)","One Week Girlfriend (One Week Girlfriend, #1)",098836946X,9780988369467,One Week Girlfriend,Monica Murphy,148055720X,9781480557208,,,,,0.6333,0.0,0.0,False,False,False,-17,REJEITAR
19246344,The Cowboy's Summer Love (Grass Valley Cowboys #3),The Cowboy's Summer Love (Grass Valley Cowboys #3),,,The Cowboy's Summer Love,Shanna Hatfield,147520485X,9781475204858,,,,,0.6761,0.0,0.0,False,False,False,-25,REJEITAR
21920428,"The Atlantis Plague (The Origin Mystery, #2)","The Atlantis Plague (The Origin Mystery, #2)",,,Atlantis Plague,A.G. Riddle,1940026075,9781784970116,,,,,0.5455,0.0,0.0,False,False,False,-25,REJEITAR
22463499,"The Devil's Kiss: Complete Series (Devil's Kiss, #1-2)","The Devil's Kiss: Complete Series (Devil's Kiss, #1-2)",,,The Devil's Kiss,Gemma James,1512348309,9781512348309,,,,,0.4923,0.0,0.0,False,False,False,-17,REJEITAR
11550435,"A Bitter Truth (Bess Crawford, #3)","A Bitter Truth (Bess Crawford, #3)",,,A Bitter Truth,Charles Todd,0062015702,9780062015709,,,,,0.6364,0.0,0.0,False,False,False,-25,REJEITAR
25986567,The Legend of Tabby Hollow (Whales and Tails #5),The Legend of Tabby Hollow (Whales and Tails #5),,,The Legend of Tabby Hollow,Kathi Daley,1515283275,9781515283270,,,,,0.7324,0.0,0.0,False,False,False,-25,REJEITAR
25291307,A Home for Little Turtle: Little Animal Turtle,A Home for Little Turtle: Little Animal Turtle,,,A home for Little Turtle,Ariane Chottin,0895774208,9780895774200,,,,,0.6957,0.0,0.0,False,False,False,-17,REJEITAR
35992313,The One Who Eats Monsters (Wind and Shadow Book 1),The One Who Eats Monsters (Wind and Shadow Book 1),,,The One Who Eats Monsters,Casey Matthews,1975677935,9781975677930,,,,,0.6849,0.0,0.0,False,False,False,-25,REJEITAR
18483434,"Music of the Soul (Runaway Train, #2.5)","Music of the Soul (Runaway Train, #2.5)",,,Music of the Soul,Joy S. Berger,0203843746,9780203843741,,,,,0.6538,0.0,0.0,False,False,False,-17,REJEITAR
18141587,Aftermath,Aftermath,,,The Aftermath,Rhidian Brook,0307958264,9780307958266,,,,,0.8182,0.0,0.0,False,False,False,13,BAIXO
26829927,"Out of the Ashes (Five, #3)","Out of the Ashes (Five, #3)",1620079836,9781620079836,Out of the ashes,William W. Johnstone,0821711377,9780821711378,,,,,0.8205,0.0,0.0,False,False,False,5,BAIXO
19169108,The Eagle's Prey: Cato & Macro: Book 5,The Eagle's Prey: Cato & Macro: Book 5,0755350863,9780755350865,The Eagle's Prey (Roman Legion 5),Simon Scarrow,0755301153,9780755301157,,,,,0.7077,0.0,0.0,False,False,False,-25,REJEITAR
22669832,"Bright Side (Bright Side, #1)","Bright Side (Bright Side, #1)",,9780991140220,Bright-Sided,Barbara Ehrenreich,1427208360,9781429942539,,,,,0.6486,0.0,0.0,False,False,False,-25,REJEITAR
16075419,"The Frozen Sky (Frozen Sky, #1)","The Frozen Sky (Frozen Sky, #1)",,,The Frozen Sky,Jeff Carlson,1936460149,9781936460144,,,,,0.6829,0.0,0.0,False,False,False,-17,REJEITAR
17375956,"Reaper's Property (Reapers MC, #1)","Reaper's Property (Reapers MC, #1)",,,Reaper's Property,Joanna Wylde,1419944673,9781419944673,,,,,0.7234,0.0,0.0,False,False,False,-17,REJEITAR
23162056,"The Ugly Stepsister (Unfinished Fairy Tales, #1)","The Ugly Stepsister (Unfinished Fairy Tales, #1)",,,The Ugly Stepsister,Megan Van Dyke,1648981895,9781648981906,,,,,0.6032,0.0,0.0,False,False,False,-25,REJEITAR
21822411,"The Loudest Voice in the Room: How the Brilliant, Bombastic Roger Ailes Built Fox News--And Divided a Country","The Loudest Voice in the Room: How the Brilliant, Bombastic Roger Ailes Built Fox News--And Divided a Country",,9780804194198,Loudest Voice in the Room,Gabriel Sherman,0753541513,9780753541517,,,,,0.3817,0.0,0.0,False,False,False,-17,REJEITAR
33643772,"Ruckus (Sinners of Saint, #2)","Ruckus (Sinners of Saint, #2)",,,Ruckus,L.J. Shen|Savannah Peachwood Christian Rummel,1543697615,9781543697612,,,,,0.3871,0.0,0.0,False,False,False,-17,REJEITAR
22611920,"The Hook Up (Game On, #1)","The Hook Up (Game On, #1)",,,Making The Hook Up Edgy Sex With Soul,Cole Riley,1573443832,9781573443838,,,,,0.5517,0.0,0.0,False,False,False,-25,REJEITAR
31818123,"Road to Nowhere (Road to Nowhere, #1)","Road to Nowhere (Road to Nowhere, #1)",,,Road to nowhere.,Christopher Pike,0340590211,9780340590218,,,,,0.625,0.0,0.0,False,False,False,-25,REJEITAR
9337576,The Windup Girl,The Windup Girl,,,Windup Girl,Paolo Bacigalupi,0356500535,9781597805742,,,,,0.8462,0.0,0.0,False,False,False,5,BAIXO
23381012,"Born to Endless Night (Tales from the Shadowhunter Academy, #9)","Born to Endless Night (Tales from the Shadowhunter Academy, #9)",,,Born to Endless Night,Cassandra Clare|Sarah Rees Brennan,1481443224,9781481443227,,,,,0.525,0.0,0.0,False,False,False,-17,REJEITAR
22587058,"Chasing Me (Shaft on Tour, #3)","Chasing Me (Shaft on Tour, #3)",,,Chase Darkness with Me,Karen Kilgariff,1492685852,9781728209876,,,,,0.3333,0.0,0.0,False,False,False,-25,REJEITAR
15843518,Blood Will Tell: A Medical Explanation of the Tyranny of Henry VIII,Blood Will Tell: A Medical Explanation of the Tyranny of Henry VIII,,,Blood Will Tell,APRIL HENRY,1250080010,9781250080011,,,,,0.3704,0.0,0.0,False,False,False,-25,REJEITAR
93124,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0747581088,9780747581086,Harry Potter and the Half Blood Prince,J. K. Rowling,,0747581088,,,,,0.8352,0.0,0.0,False,False,False,13,BAIXO
18590199,"Unseen (The Heights, #1)","Unseen (The Heights, #1)",,9780988170193,The Unseen Realm,,1577995562,9781577995562,,,,,0.4444,0.0,0.0,False,False,False,-17,REJEITAR
21528220,"Rev (Bayonet Scars, #3)","Rev (Bayonet Scars, #3)",,,Sermons Of Rev. C. H. Spurgeon Of London,Charles Haddon Spurgeon,0548156743,9780548156742,,,,,0.2857,0.0,0.0,False,False,False,-25,REJEITAR
9515469,"Gideon's War (Gideon Davis, #1)","Gideon's War (Gideon Davis, #1)",,,Gideon's War,Howard Gordon,1439175993,9781439175996,,,,,0.6154,0.0,0.0,False,False,False,-17,REJEITAR
24982403,"Fireflies and Magnolias (Dare River, #3)","Fireflies and Magnolias (Dare River, #3)",,B00TSMIZ58,Fireflies and Magnolias,Tommy Davis,1468114123,9781468114126,,,,,0.7797,0.0,0.0,False,False,False,13,BAIXO
18730266,"Winning Miss Wakefield (Wallflower Weddings, #2)","Winning Miss Wakefield (Wallflower Weddings, #2)",,,Winning Miss Wakefield,Vivienne Lorret,0062315765,9780062315762,,,,,0.6667,0.0,0.0,False,False,False,-17,REJEITAR
23481705,"Rogue Soul (The Mythean Arcana, #3)","Rogue Soul (The Mythean Arcana, #3)",,,The Soul Stealer,Alex Archer,1426817096,9781426817090,,,,,0.4681,0.0,0.0,False,False,False,-25,REJEITAR
18721133,"Being Julia (Forever, #3.5)","Being Julia (Forever, #3.5)",,,Being Julia,Ruth Fidler|Julia Daunt|Judy Eaton,1849056811,9781849056816,,,,,0.6471,0.0,0.0,False,False,False,-25,REJEITAR
11663424,"Anna Dressed in Blood (Anna, #1)","Anna Dressed in Blood (Anna, #1)",,,Anna dressed in blood,Kendare Blake,0765328658,9780765328656,,,,,0.8571,0.0,0.0,False,False,False,22,BAIXO
23207027,"Three Dark Crowns (Three Dark Crowns, #1)","Three Dark Crowns (Three Dark Crowns, #1)",,,Three Dark Crowns,Kendare Blake,1441713611,9781509804559,,,,,0.6296,0.0,0.0,False,False,False,-17,REJEITAR
32572872,"Beard Science (Winston Brothers, #3)","Beard Science (Winston Brothers, #3)",,,Beard Science,Penny Reid,1635764882,9781635764888,,,,,0.5778,0.0,0.0,False,False,False,-17,REJEITAR
608162,Five Quarts: A Personal and Natural History of Blood,Five Quarts: A Personal and Natural History of Blood,0345456882,9780345456885,Five quarts,Bill Hayes|Bill Hayes,0345456874,,,,,,0.3548,0.0,0.0,False,False,False,-17,REJEITAR
24938311,"The Heat of the Moment (The Boys of Summer, #3)","The Heat of the Moment (The Boys of Summer, #3)",,,Heat Of The Moment,Lindsay Armstrong,0373111835,9780373111831,,,,,0.5902,0.0,0.0,False,False,False,-25,REJEITAR
6568737,The Secret Holocaust Diaries: The Untold Story of Nonna Bannister,The Secret Holocaust Diaries: The Untold Story of Nonna Bannister,,,The secret Holocaust diaries,Nonna Bannister,1414325460,9781414325460,,,,,0.6087,0.0,0.0,False,False,False,-17,REJEITAR
21418017,"The Space Between (Outlander, #7.5)","The Space Between (Outlander, #7.5)",,,Space Between Worlds,Micaiah Johnson,0593135059,9781529387100,,,,,0.6667,0.0,0.0,False,False,False,-25,REJEITAR
18069932,"Hear No Evil (Rustic Knoll Bible Camp, #1)","Hear No Evil (Rustic Knoll Bible Camp, #1)",1938708210,9781938708213,"Death in the Afternoon (Hear No Evil , No 1)",Leslie Davis Guccione,0590673262,9780590673266,,,,,0.4359,0.0,0.0,False,False,False,-25,REJEITAR
14061769,"The Earl's Inconvenient Wife (Marriage By Scandal, #1)","The Earl's Inconvenient Wife (Marriage By Scandal, #1)",,,The Earl's Inconvenient Wife,Julia Justiss,1335635009,9781335635006,,,,,0.7179,0.0,0.0,False,False,False,-25,REJEITAR
30289169,Blood Flows Deep (Ryze #1),Blood Flows Deep (Ryze #1),,,Blood Flows Deep in the Empire,N. Isabelle Blanco,1612132715,9781612132716,,,,,0.717,0.0,0.0,False,False,False,-17,REJEITAR
19551755,Poems That Make Grown Men Cry: 100 Men on the Words That Move Them,Poems That Make Grown Men Cry: 100 Men on the Words That Move Them,,,Poems that make grown men cry,Anthony Holden|Ben Holden,1471134903,9781471134906,,,,,0.617,0.0,0.0,False,False,False,-25,REJEITAR
17907218,"Rock My World (Black Falcon, #2.5)","Rock My World (Black Falcon, #2.5)",,,Rock my world,Cindi Myers,0373792190,9780373792191,,,,,0.6047,0.0,0.0,False,False,False,-25,REJEITAR
22892037,Carniepunk: A Duet with Darkness (Abby Sinclair #0.5),Carniepunk: A Duet with Darkness (Abby Sinclair #0.5),1442383631,9781442383630,Carniepunk,Rachel Caine,1476714150,9781476714158,,,,,0.339,0.0,0.0,False,False,False,-17,REJEITAR
26162334,The Book In A Box Method: The New Way to Quickly and Easily Write Your Book (Even If You're Not a Writer),The Book In A Box Method: The New Way to Quickly and Easily Write Your Book (Even If You're Not a Writer),,,The Book In A Box Method,Tucker Max|Zach Obront,1619613468,9781619613461,,,,,0.381,0.0,0.0,False,False,False,-25,REJEITAR
16140036,"This Man (This Man, #1)","This Man (This Man, #1)",,,I Take This Man,Emilie Baker Loring,0884113701,9780884113706,,,,,0.6471,0.0,0.0,False,False,False,-25,REJEITAR
22908008,"Point of Freedom (Nordic Lords MC, #3)","Point of Freedom (Nordic Lords MC, #3)",,,Point of Freedom,Stacey Lynn,,,,,,,0.64,0.0,0.0,False,False,False,-25,REJEITAR
29585120,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars","Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",,,Rise of the rocket girls,Nathalia Holt|Nathalia Holt,1432837745,9781432837747,,,,,0.4404,0.0,0.0,False,False,False,-25,REJEITAR
34333841,"Dr. OB (St. Luke's Docuseries, #1)","Dr. OB (St. Luke's Docuseries, #1)",,,Dr. OB,Max Monroe,154553618X,9781545536186,,,,,0.303,0.0,0.0,False,False,False,-17,REJEITAR
18309514,Surrounded by Enemies: What if Kennedy Survived Dallas?,Surrounded by Enemies: What if Kennedy Survived Dallas?,,,Surrounded by Enemies,Bryce Zabel,1626818290,9781626818293,,,,,0.5676,0.0,0.0,False,False,False,-17,REJEITAR
3198693,"An Echo in the Bone (Outlander, #7)","An Echo in the Bone (Outlander, #7)",,,An echo in the bone,Diana Gabaldon,0385342454,9780385342452,,,,,0.76,0.0,0.0,False,False,False,13,BAIXO
24660943,47 Things (47 Things #1),47 Things (47 Things #1),,9781310533143,47 Things,Lilliana Anderson,1515234541,9781515234548,,,,,0.6,0.0,0.0,False,False,False,-17,REJEITAR
17701081,"Share Me (One Night with Sole Regret, #0.5)","Share Me (One Night with Sole Regret, #0.5)",,,"Share me, touch me, tie me",Olivia Cunning,1939276101,9781939276100,,,,,0.5079,0.0,0.0,False,False,False,-17,REJEITAR
27401803,Call Me Killer,Call Me Killer,9781941982,,They Call Me Killer,Brian D. Kilrea|James Duthie,1443428051,9781443428057,,,,,0.8485,0.0,0.0,False,False,False,13,BAIXO
17558829,"Champagne and Lemon Drops (Blueberry Springs, #0.5)","Champagne and Lemon Drops (Blueberry Springs, #0.5)",0991860209,9780991860203,Champagne and Lemon Drops,Jean Oram,1990833225,9781990833229,,,,,0.6944,0.0,0.0,False,False,False,-25,REJEITAR
34213513,Four Cheese Murder (Papa Pacelli's Pizzeria #7),Four Cheese Murder (Papa Pacelli's Pizzeria #7),,,Four Cheese Murder,Patti Benning,1543035906,9781543035902,,,,,0.5806,0.0,0.0,False,False,False,-25,REJEITAR
15723445,"Nexus (Supernova Saga, #3)","Nexus (Supernova Saga, #3)",,9781612131,Nexus. Breve storia delle reti di informazione dall'età della pietra all'IA : Una breve historia de las redes de información desde la Edad de Piedra hasta la IA,Yuval Noah Harari,1529933617,9788830137998,,,,,0.1453,0.0,0.0,False,False,False,-25,REJEITAR
28419686,"Golden Son (Red Rising Trilogy, #2)","Golden Son (Red Rising Trilogy, #2)",,9781464042133,Złoty syn,Pierce Brown,836403068X,9788364030680,,,,,0.2,0.0,0.0,False,False,False,-17,REJEITAR
28467475,Season Of The Devil: Love & Evil In Palm Beach,Season Of The Devil: Love & Evil In Palm Beach,,,Season of the Devil,Pamela Southwood,1523261307,9781523261307,,,,,0.6129,0.0,0.0,False,False,False,-17,REJEITAR
17446684,"Exposure (East Park, #1)","Exposure (East Park, #1)",,9781301017850,Unnatural Exposure,Patricia Cornwell,1402528957,9781402528958,,,,,0.4211,0.0,0.0,False,False,False,-25,REJEITAR
26165684,How to Walk Like a Man (Howl At The Moon #2),How to Walk Like a Man (Howl At The Moon #2),,,How to Walk Like a Man,Eli Easton,1523691018,9781523691012,,,,,0.6984,0.0,0.0,False,False,False,-17,REJEITAR
11947156,"Prince of Wolves (The Grey Wolves, #1)","Prince of Wolves (The Grey Wolves, #1)",,,Prince of Wolves,Quinn Loftis,1087911753,9781087911755,,,,,0.64,0.0,0.0,False,False,False,-25,REJEITAR
22910368,"Affliction (Knights Rebels MC, #2)","Affliction (Knights Rebels MC, #2)",,,Affliction,Laurell K. Hamilton,9780425255704,9780425255704,,,,,0.5,0.0,0.0,False,False,False,-17,REJEITAR
19286393,The Good Girl,The Good Girl,,,Good Girl,Mary Kubica,1432837737,9780778319252,,,,,0.8182,0.0,0.0,False,False,False,13,BAIXO
22016907,The Unexpected Bride (The Great Wedding Giveaway #4),The Unexpected Bride (The Great Wedding Giveaway #4),,,Unexpected Bride,Debra Ullrick,1472023323,9781299328839,,,,,0.4923,0.0,0.0,False,False,False,-25,REJEITAR
12872298,Ties that Bind (Men of Honor #3),Ties that Bind (Men of Honor #3),,,The Ties That Bind,Jayne Ann Krentz,155166903X,9781551669038,,,,,0.5957,0.0,0.0,False,False,False,-25,REJEITAR
12990675,Not Another New Year's (Holiday Duet Book 2) (Holiday Duet Series),Not Another New Year's (Holiday Duet Book 2) (Holiday Duet Series),,,Not Another New Year's,Christie Ridgway,0061214221,9780061214219,,,,,0.5238,0.0,0.0,False,False,False,-25,REJEITAR
33122613,No Such Thing As Luck: A North and South Variation,No Such Thing As Luck: A North and South Variation,,B01I00R7YI,No Such Thing As Luck,Nicole Clarkston,1517057736,9781517057732,,,,,0.6,0.0,0.0,False,False,False,-17,REJEITAR
35559156,Adeline (Lady Archer's Creed #3),Adeline (Lady Archer's Creed #3),,,Meow,H. D. Carlton,8419421898,9788419421890,,,,,0.0606,0.0,0.0,False,False,False,-25,REJEITAR
11408650,"The Unbecoming of Mara Dyer (Mara Dyer, #1)","The Unbecoming of Mara Dyer (Mara Dyer, #1)",,,Unbecoming of Mara Dyer,Michelle Hodkin,1442421762,9780857073648,,,,,0.7419,0.0,0.0,False,False,False,-17,REJEITAR
15747595,Touched by Death (By Death #1),Touched by Death (By Death #1),,,Touched by Death,Dale Mayer,1927461456,9781927461457,,,,,0.7442,0.0,0.0,False,False,False,-17,REJEITAR
33593978,"Worship Me (Men of Inked, #7)","Worship Me (Men of Inked, #7)",,,Worship Me,Chelle Bliss,1950023109,9781950023349,,,,,0.5714,0.0,0.0,False,False,False,-17,REJEITAR
18700406,"After the Rain (Rain Trilogy, #3)","After the Rain (Rain Trilogy, #3)",1491824719,9781491824719,After the rain,Norma Fox Mazer,0333472047,9780333472040,,,,,0.6512,0.0,0.0,False,False,False,-25,REJEITAR
22839846,"Rock Addiction (Rock Kiss, #1)","Rock Addiction (Rock Kiss, #1)",,,Rock Addiction,Nalini Singh|Justine O. Keef,1494561913,9781494561918,,,,,0.7,0.0,0.0,False,False,False,-17,REJEITAR
